Timestamp,mempool-size
2019-01-04 01:45:00,1799071.4270833333
2019-01-05 18:00:00,1014327.5833333334
2019-01-07 10:15:00,1410305.6614583333
2019-01-09 02:30:00,1373228
2019-01-10 18:45:00,1649453.7239583333
2019-01-12 11:00:00,2119480.546875
2019-01-14 03:15:00,1518763.1822916667
2019-01-15 19:30:00,2876685.3854166665
2019-01-17 11:45:00,2866434.078125
2019-01-19 04:00:00,2011425.6354166667
2019-01-20 20:15:00,969923.1041666666
2019-01-22 12:30:00,1475955.0833333333
2019-01-24 04:45:00,5213845.958333333
2019-01-25 21:00:00,2604109.9114583335
2019-01-27 13:15:00,1361127.0416666667
2019-01-29 05:30:00,4686579.75
2019-01-30 21:45:00,2422376.7604166665
2019-02-01 14:00:00,1823773.78125
2019-02-03 06:15:00,1675558.0989583333
2019-02-04 22:30:00,1470539.4322916667
2019-02-06 14:45:00,2049445.4635416667
2019-02-08 07:00:00,1956195.421875
2019-02-09 23:15:00,1688346.7760416667
2019-02-11 15:30:00,1729690.8385416667
2019-02-13 07:45:00,13757100.177083334
2019-02-15 00:00:00,2003596.125
2019-02-16 16:15:00,8315295.369791667
2019-02-18 08:30:00,1765100.3697916667
2019-02-20 00:45:00,6241786.71875
2019-02-21 17:00:00,4295066.463541667
2019-02-23 09:15:00,3886103.2864583335
2019-02-25 01:30:00,2466514.1510416665
2019-02-26 17:45:00,5471997.645833333
2019-02-28 10:00:00,2949917.78125
2019-03-02 02:15:00,6451109.703125
2019-03-03 18:30:00,2944513.8229166665
2019-03-05 10:45:00,4251735.364583333
2019-03-07 03:00:00,5342124.234375
2019-03-08 19:15:00,3031601.46875
2019-03-10 11:30:00,1564122.171875
2019-03-12 03:45:00,2981450.640625
2019-03-13 20:00:00,5480057.854166667
2019-03-15 12:15:00,1272621.859375
2019-03-17 04:30:00,818710.7708333334
2019-03-18 20:45:00,1347600.7916666667
2019-03-20 13:00:00,1510285.7239583333
2019-03-22 05:15:00,2589084.8958333335
2019-03-23 21:30:00,833328.2760416666
2019-03-25 13:45:00,1373055.453125
2019-03-27 06:00:00,8739086.953125
2019-03-28 22:15:00,16990402.536458332
2019-03-30 14:30:00,18983387.75
2019-04-01 06:45:00,13733986.859375
2019-04-02 23:00:00,33105911.260416668
2019-04-04 15:15:00,43020990.583333336
2019-04-06 07:30:00,17178230.739583332
2019-04-07 23:45:00,4526229.53125
